respid,Gender,Age,Age_Breaks,Region2,Race,Language_Dominance,Parent,HH_Income,Employment,Education,Marital_Status,Total_Paid_HE_Movies,Bought_Disc_DVD,Bought_Disc_BD,Bought_Digital,Rented_Disc_Store,Rented_Disc_Kiosk,Rented_Disc_Mail,Rented_Digital_iVOD,Rented_Digital_sVOD,Rented_Digital_cVOD,cqhidGroup,filter_$,ZTotal_Paid_HE_Movies,Buy_Disc_Percent,Buy_Digital_Percent,Rent_Disc_Percent,Rent_Digital_Percent
2029,2,31,25-34,4,3, ,1,1,4,4,3,3,0,0,0,1,1,0,0,1,0,1,1,-.649860006887232,0,0,.666666666666667,.333333333333333
2031,1,60,55-64,4,1, ,2,4,1,3,3,1,1,0,0,0,0,0,0,0,0,1,1,-.732265776088167,1,0,0,0
2032,1,19,18-24,2,1, , ,10,1,3,2,12,1,1,1,1,2,1,2,2,1,1,1,-.279034045483024,.166666666666667,.0833333333333333,.333333333333333,.416666666666667
2035,2,32,25-34,4,1, ,1,6,1,4,3,14,2,2,1,1,1,2,2,1,2,1,1,-.196628276282088,.285714285714286,.0714285714285714,.285714285714286,.357142857142857
2036,2,33,25-34,2,1, ,2,9,2,5,2,36,0,0,0,0,2,0,2,30,2,1,1,.709835184928198,0,0,.0555555555555556,.944444444444444
2037,2,28,25-34,2,1, ,1,4,2,3,3,2,1,0,0,0,1,0,0,0,0,1,1,-.691062891487699,.5,0,.5,0
2041,2,25,25-34,2,1, ,2,6,1,4,3,11,0,1,0,0,0,0,0,10,0,1,1,-.320236930083491,.0909090909090909,0,0,.909090909090909
2043,2,27,25-34,4,1, ,2,4,1,4,1,47,0,0,2,0,0,0,15,30,0,1,1,1.16306691553334,0,.0425531914893617,0,.957446808510638
2046,2,21,18-24,3,3, ,2,7,4,3,1,4,0,0,0,0,0,0,0,4,0,1,1,-.608657122286764,0,0,0,1
2047,1,60,55-64,4,1, ,2,10,3,6,3,35,0,0,0,0,0,30,0,5,0,1,1,.668632300327731,0,0,.857142857142857,.142857142857143
2052,1,36,35-44,3,1, ,2,5,1,6,3,10,0,0,5,0,0,0,3,1,1,1,1,-.361439814683959,0,.5,0,.5
2053,2,56,55-64,4,1, ,2,5,1,2,1,4,0,0,0,0,0,0,0,4,0,1,1,-.608657122286764,0,0,0,1
2060,2,48,45-54,3,1, ,2,2,4,2,3,4,0,0,0,0,1,0,0,3,0,1,1,-.608657122286764,0,0,.25,.75
2061,2,62,55-64,3,1, ,2,4,1,2,3,5,3,0,0,0,2,0,0,0,0,1,1,-.567454237686297,.6,0,.4,0
2062,2,49,45-54,2,1, ,2,6,2,6,3,38,5,5,5,0,1,2,5,5,10,1,1,.792240954129134,.263157894736842,.131578947368421,.0789473684210526,.526315789473684
2067,2,35,35-44,2,1, ,1,7,1,4,3,11,2,1,0,0,2,0,0,1,5,1,1,-.320236930083491,.272727272727273,0,.181818181818182,.545454545454545
2069,2,44,35-44,3,1, ,1,5,1,6,1,26,1,0,0,0,0,12,4,0,9,1,1,.297806338923523,.0384615384615385,0,.461538461538462,.5
2071,1,56,55-64,3,1, ,1,5,1,4,3,4,2,2,0,0,0,0,0,0,0,1,1,-.608657122286764,1,0,0,0
2081,2,33,25-34,4,1, ,1,7,1,6,3,5,1,1,1,1,1,0,0,0,0,1,1,-.567454237686297,.4,.2,.4,0
2085,2,44,35-44,2,1, ,1,4,4,4,1,8,2,0,0,0,2,0,0,4,0,1,1,-.443845583884894,.25,0,.25,.5
2088,2,66,65-74,4,1, ,2,6,2,4,3,90,0,0,0,10,0,40,0,40,0,1,1,2.93479095335345,0,0,.555555555555556,.444444444444444
2093,1,30,25-34,1,1, ,1,5,1,4,3,53,6,7,5,10,5,6,4,5,5,1,1,1.41028422313615,.245283018867925,.0943396226415094,.39622641509434,.264150943396226
2094,2,62,55-64,1,1, ,2,7,3,6,3,1,0,0,0,0,1,0,0,0,0,1,1,-.732265776088167,0,0,1,0
2098,1,50,45-54,4,1, ,2,3,3,2,1,1,0,0,0,0,0,0,0,0,1,1,1,-.732265776088167,0,0,0,1
2103,1,42,35-44,3,1, ,1,4,1,4,3,64,2,0,2,0,0,10,0,50,0,1,1,1.86351595374129,.03125,.03125,.15625,.78125
2104,1,29,25-34,2,1, ,2,3,4,4,1,18,2,2,2,2,2,2,2,2,2,1,1,-.0318167378802181,.222222222222222,.111111111111111,.333333333333333,.333333333333333
2107,1,38,35-44,1,1, ,1,5,1,4,1,19,0,2,0,0,2,0,0,15,0,1,1,.00938614672024944,.105263157894737,0,.105263157894737,.789473684210526
2113,2,63,55-64,2,1, ,2,6,1,2,3,4,3,1,0,0,0,0,0,0,0,1,1,-.608657122286764,1,0,0,0
2114,2,58,55-64,1,1, ,2,5,4,3,3,4,4,0,0,0,0,0,0,0,0,1,1,-.608657122286764,1,0,0,0
2118,2,56,55-64,4,1, ,2,10,1,3,3,50,0,0,0,0,50,0,0,0,0,1,1,1.28667556933474,0,0,1,0
2119,1,28,25-34,3,1, ,1,1,4,2,2,8,2,0,0,0,0,0,0,6,0,1,1,-.443845583884894,.25,0,0,.75
2121,1,27,25-34,4,3, ,2,3,1,3,1,65,1,0,0,0,0,24,0,40,0,1,1,1.90471883834176,.0153846153846154,0,.369230769230769,.615384615384615
2124,2,55,55-64,1,1, ,1,5,1,3,3,7,2,1,0,0,1,0,1,0,2,1,1,-.485048468485362,.428571428571429,0,.142857142857143,.428571428571429
2127,1,59,55-64,3,1, ,2,5,3,2,3,17,0,1,0,0,0,12,0,2,2,1,1,-.0730196224806857,.0588235294117647,0,.705882352941177,.235294117647059
2129,2,42,35-44,3,1, ,2,4,1,4,1,17,0,0,0,0,7,0,0,10,0,1,1,-.0730196224806857,0,0,.411764705882353,.588235294117647
2133,2,53,45-54,1,1, ,2,4,4,3,3,13,0,6,0,2,3,0,0,0,2,1,1,-.237831160882556,.461538461538462,0,.384615384615385,.153846153846154
2138,2,22,18-24,3,1, ,2,3,2,3,1,22,3,2,1,0,3,0,0,10,3,1,1,.132994800521652,.227272727272727,.0454545454545455,.136363636363636,.590909090909091
2141,2,20,18-24,1,2, , ,1,4,2,1,13,0,0,0,0,0,3,0,5,5,1,1,-.237831160882556,0,0,.230769230769231,.769230769230769
2142,1,23,18-24,3,1, ,2,1,1,1,1,8,4,0,0,0,0,4,0,0,0,1,1,-.443845583884894,.5,0,.5,0
2145,2,65,65-74,4,1, ,2,6,2,3,3,12,0,0,0,0,0,0,0,12,0,1,1,-.279034045483024,0,0,0,1
2150,2,64,55-64,1,1, ,2,4,1,2,1,6,0,0,0,6,0,0,0,0,0,1,1,-.526251353085829,0,0,1,0
2153,2,67,65-74,3,1, ,2,10,3,5,1,14,2,0,0,0,0,12,0,0,0,1,1,-.196628276282088,.142857142857143,0,.857142857142857,0
2156,2,43,35-44,1,1, ,1,5,1,3,3,7,0,4,0,0,1,0,0,2,0,1,1,-.485048468485362,.571428571428571,0,.142857142857143,.285714285714286
2158,2,44,35-44,4,3, ,1,6,4,3,3,5,0,0,0,0,0,0,0,5,0,1,1,-.567454237686297,0,0,0,1
2161,1,41,35-44,3,2, ,2,1,2,3,1,6,0,1,0,0,0,0,0,5,0,1,1,-.526251353085829,.166666666666667,0,0,.833333333333333
2163,2,46,45-54,3,1, ,1,3,3,3,1,6,2,4,0,0,0,0,0,0,0,1,1,-.526251353085829,1,0,0,0
2164,1,36,35-44,1,1, ,1,7,1,5,3,9,0,3,3,0,0,0,0,3,0,1,1,-.402642699284426,.333333333333333,.333333333333333,0,.333333333333333
2169,2,24,18-24,4,1, ,1,4,4,3,3,65,5,0,0,0,0,0,0,60,0,1,1,1.90471883834176,.0769230769230769,0,0,.923076923076923
2171,1,28,25-34,3,1, ,1,7,1,6,3,16,0,3,0,0,3,0,0,10,0,1,1,-.114222507081153,.1875,0,.1875,.625
2177,2,37,35-44,2,1, ,2,4,1,3,3,70,0,0,0,0,20,0,0,50,0,1,1,2.1107332613441,0,0,.285714285714286,.714285714285714
2178,1,30,25-34,4,3, ,1,9,1,6,3,18,2,2,2,2,2,2,2,2,2,1,1,-.0318167378802181,.222222222222222,.111111111111111,.333333333333333,.333333333333333
2181,2,23,18-24,2,1, ,1,2,1,3,3,30,2,0,1,1,6,2,3,15,0,1,1,.462617877325393,.0666666666666667,.0333333333333333,.3,.6
2184,1,61,55-64,1,1, ,2,4,1,3,1,3,3,0,0,0,0,0,0,0,0,1,1,-.649860006887232,1,0,0,0
2199,2,19,18-24,2,1, , ,3,4,3,1,9,1,0,0,1,0,0,1,5,1,1,1,-.402642699284426,.111111111111111,0,.111111111111111,.777777777777778
2200,1,47,45-54,4,1, ,2,5,1,3,3,10,0,4,0,0,0,0,1,2,3,1,1,-.361439814683959,.4,0,0,.6
2201,2,42,35-44,4,1, ,1,4,4,3,3,5,0,0,0,0,0,0,0,5,0,1,1,-.567454237686297,0,0,0,1
2203,1,34,25-34,3,1, ,1,5,1,4,3,6,1,1,1,1,1,0,0,0,1,1,1,-.526251353085829,.333333333333333,.166666666666667,.333333333333333,.166666666666667
2205,2,38,35-44,3,1, ,1,7,4,6,3,10,0,0,5,0,0,0,5,0,0,1,1,-.361439814683959,0,.5,0,.5
2206,1,31,25-34,3,1, ,2,4,1,6,3,26,1,0,0,0,16,0,1,8,0,1,1,.297806338923523,.0384615384615385,0,.615384615384615,.346153846153846
2211,2,21,18-24,1,1, ,1,2,4,3,3,4,1,0,0,0,1,0,0,2,0,1,1,-.608657122286764,.25,0,.25,.5
2212,2,65,65-74,2,1, ,2,2,3,6,1,20,0,0,0,0,0,10,0,10,0,1,1,.050589031320717,0,0,.5,.5
2214,2,35,35-44,4,1, ,1,5,4,6,3,3,0,3,0,0,0,0,0,0,0,1,1,-.649860006887232,1,0,0,0
2221,1,48,45-54,4,1, ,2,4,4,3,1,1,1,0,0,0,0,0,0,0,0,1,1,-.732265776088167,1,0,0,0
2223,2,42,35-44,1,1, ,2,5,4,4,1,4,1,0,1,0,0,0,1,1,0,1,1,-.608657122286764,.25,.25,0,.5
2225,2,39,35-44,3,1, ,1,8,1,6,3,2,2,0,0,0,0,0,0,0,0,1,1,-.691062891487699,1,0,0,0
2227,2,20,18-24,2,1, , ,3,1,3,1,63,2,1,0,5,19,5,3,8,20,1,1,1.82231306914082,.0476190476190476,0,.46031746031746,.492063492063492
2229,2,50,45-54,2,1, ,2,3,2,2,3,44,1,1,0,12,0,0,5,25,0,1,1,1.03945826173194,.0454545454545455,0,.272727272727273,.681818181818182
2230,1,30,25-34,4,3, ,1,5,2,3,3,40,0,0,0,0,0,0,0,40,0,1,1,.874646723330069,0,0,0,1
2234,2,62,55-64,4,1, ,2,5,4,3,3,21,1,0,0,0,0,0,0,20,0,1,1,.0917919159211846,.0476190476190476,0,0,.952380952380952
2238,2,60,55-64,1,1, ,2,5,1,3,3,2,0,0,0,0,1,0,0,1,0,1,1,-.691062891487699,0,0,.5,.5
2240,1,39,35-44,3,1, ,1,6,1,3,3,18,3,2,0,0,10,0,0,3,0,1,1,-.0318167378802181,.277777777777778,0,.555555555555556,.166666666666667
2241,2,44,35-44,3,2, ,1,2,1,2,1,28,3,4,4,4,2,4,2,3,2,1,1,.380212108124458,.25,.142857142857143,.357142857142857,.25
2242,2,17,12-17,4,3, , ,9,4,2,1,8,2,0,0,0,0,0,0,6,0,1,1,-.443845583884894,.25,0,0,.75
2245,1,59,55-64,1,1, ,1,7,1,4,3,31,0,0,0,0,0,0,6,24,1,1,1,.50382076192586,0,0,0,1
2248,1,59,55-64,3,1, ,2,6,2,4,1,35,30,5,0,0,0,0,0,0,0,1,1,.668632300327731,1,0,0,0
2254,1,36,35-44,3,1, ,1,6,1,6,3,13,2,1,2,1,2,1,1,1,2,1,1,-.237831160882556,.230769230769231,.153846153846154,.307692307692308,.307692307692308
2255,1,26,25-34,1,1, ,2,4,4,2,1,20,1,2,1,1,4,2,2,4,3,1,1,.050589031320717,.15,.05,.35,.45
2256,2,51,45-54,3,2, ,2,1,2,3,1,1,0,0,0,0,1,0,0,0,0,1,1,-.732265776088167,0,0,1,0
2257,1,43,35-44,1,1, ,2,5,1,3,3,2,0,2,0,0,0,0,0,0,0,1,1,-.691062891487699,1,0,0,0
2260,2,21,18-24,2,1, ,2,3,1,3,1,5,0,0,0,0,5,0,0,0,0,1,1,-.567454237686297,0,0,1,0
2263,2,46,45-54,1,1, ,1,7,1,3,1,9,1,1,1,1,1,1,1,1,1,1,1,-.402642699284426,.222222222222222,.111111111111111,.333333333333333,.333333333333333
2271,1,27,25-34,2,1, ,2,6,4,2,1,56,13,14,2,8,5,3,6,2,3,1,1,1.53389287693755,.482142857142857,.0357142857142857,.285714285714286,.196428571428571
2273,2,37,35-44,3,1, ,1,8,1,4,3,10,0,0,0,0,0,0,0,0,10,1,1,-.361439814683959,0,0,0,1
2275,2,23,18-24,4,1, ,2,5,1,4,1,23,0,0,0,0,0,0,3,20,0,1,1,.17419768512212,0,0,0,1
2276,2,59,55-64,1,1, ,1,6,4,3,3,12,0,0,0,0,0,0,0,12,0,1,1,-.279034045483024,0,0,0,1
2278,2,24,18-24,2,1, ,2,5,1,4,2,8,0,5,0,0,0,0,0,2,1,1,1,-.443845583884894,.625,0,0,.375
2284,2,35,35-44,2,2, ,2,4,2,4,1,13,0,0,0,0,3,0,0,10,0,1,1,-.237831160882556,0,0,.230769230769231,.769230769230769
2288,2,51,45-54,1,1, ,2,7,1,4,3,16,4,0,0,0,0,0,0,12,0,1,1,-.114222507081153,.25,0,0,.75
2289,2,58,55-64,1,1, ,2,8,1,6,3,12,2,5,0,0,0,0,0,3,2,1,1,-.279034045483024,.583333333333333,0,0,.416666666666667
2300,2,38,35-44,3,3, ,1,4,4,4,3,9,0,2,2,0,0,0,0,5,0,1,1,-.402642699284426,.222222222222222,.222222222222222,0,.555555555555556
2305,2,36,35-44,1,1, ,1,5,1,4,2,8,1,1,1,0,0,1,1,2,1,1,1,-.443845583884894,.25,.125,.125,.5
2306,1,29,25-34,3,1, ,2,7,1,4,3,38,0,3,1,0,2,0,1,30,1,1,1,.792240954129134,.0789473684210526,.0263157894736842,.0526315789473684,.842105263157895
2310,1,59,55-64,1,1, ,1,9,1,4,3,8,0,0,0,0,0,0,0,8,0,1,1,-.443845583884894,0,0,0,1
2311,1,41,35-44,2,1, ,1,7,1,4,3,46,5,2,1,0,4,18,1,11,4,1,1,1.12186403093287,.152173913043478,.0217391304347826,.478260869565217,.347826086956522
2312,2,49,45-54,1,1, ,1,5,4,4,2,26,2,4,0,0,0,0,0,0,20,1,1,.297806338923523,.230769230769231,0,0,.769230769230769
2314,2,41,35-44,4,1, ,1,3,1,3,1,32,5,5,0,0,2,0,0,20,0,1,1,.545023646526328,.3125,0,.0625,.625
2315,2,20,18-24,4,1, , ,1,2,3,1,15,0,0,0,0,0,0,0,15,0,1,1,-.155425391681621,0,0,0,1
2316,2,38,35-44,2,1, ,1,3,4,6,1,37,12,0,0,5,0,0,0,20,0,1,1,.751038069528666,.324324324324324,0,.135135135135135,.540540540540541
2320,2,18,18-24,3,2, , ,4,4,3,1,35,0,24,0,0,0,0,0,10,1,1,1,.668632300327731,.685714285714286,0,0,.314285714285714
2322,2,52,45-54,2,1, ,2,5,2,3,3,4,0,0,0,4,0,0,0,0,0,1,1,-.608657122286764,0,0,1,0
2324,2,51,45-54,1,1, ,2,5,2,3,3,7,1,0,0,0,0,0,0,0,6,1,1,-.485048468485362,.142857142857143,0,0,.857142857142857
2325,2,60,55-64,3,1, ,2,4,3,4,1,8,0,0,0,0,0,0,0,8,0,1,1,-.443845583884894,0,0,0,1
2334,2,23,18-24,4,1, ,2,4,4,3,1,12,1,0,0,6,3,0,0,2,0,1,1,-.279034045483024,.0833333333333333,0,.75,.166666666666667
2339,1,70,65-74,2,1, ,2,2,3,3,3,5,0,0,0,4,1,0,0,0,0,1,1,-.567454237686297,0,0,1,0
2343,1,42,35-44,3,1, ,2,4,1,3,3,5,0,0,0,0,0,0,0,3,2,1,1,-.567454237686297,0,0,0,1
2349,2,36,35-44,4,3, ,1,4,1,4,3,20,0,0,0,0,0,0,20,0,0,1,1,.050589031320717,0,0,0,1
2367,2,26,25-34,4,1, ,1,7,1,3,3,5,3,0,0,0,1,0,0,1,0,1,1,-.567454237686297,.6,0,.2,.2
2372,2,16,12-17,2,2, , ,1,4,3,1,3,3,0,0,0,0,0,0,0,0,1,1,-.649860006887232,1,0,0,0
2377,2,37,35-44,4,1, ,1,3,4,3,3,18,0,0,2,0,4,0,0,12,0,1,1,-.0318167378802181,0,.111111111111111,.222222222222222,.666666666666667
2379,2,58,55-64,3,1, ,2,4,2,3,2,6,6,0,0,0,0,0,0,0,0,1,1,-.526251353085829,1,0,0,0
2386,1,34,25-34,1,1, ,1,7,1,4,3,7,0,1,0,0,2,0,3,1,0,1,1,-.485048468485362,.142857142857143,0,.285714285714286,.571428571428571
2391,1,68,65-74,1,1, ,2,9,3,6,2,3,0,0,0,0,0,3,0,0,0,1,1,-.649860006887232,0,0,1,0
2395,1,70,65-74,3,1, ,2,1,3,2,3,1,0,0,0,0,0,0,0,0,1,1,1,-.732265776088167,0,0,0,1
2398,1,49,45-54,3,1, ,2,1,1,4,1,7,1,1,0,2,3,0,0,0,0,1,1,-.485048468485362,.285714285714286,0,.714285714285714,0
2403,1,32,25-34,1,1, ,1,8,1,4,3,68,7,5,4,8,9,9,8,10,8,1,1,2.02832749214316,.176470588235294,.0588235294117647,.382352941176471,.382352941176471
2407,2,69,65-74,2,1, ,2,2,3,3,1,24,0,0,0,0,0,24,0,0,0,1,1,.215400569722587,0,0,1,0
2412,2,66,65-74,1,1, ,2,1,3,4,1,6,0,0,0,0,0,0,0,0,6,1,1,-.526251353085829,0,0,0,1
2415,1,36,35-44,4,1, ,1,7,1,6,3,3,0,0,0,0,0,0,1,1,1,1,1,-.649860006887232,0,0,0,1
2422,2,67,65-74,3,1, ,2,7,3,3,3,6,0,0,0,0,0,0,0,0,6,1,1,-.526251353085829,0,0,0,1
2458,1,38,35-44,2,3, ,1,9,1,3,2,51,2,2,8,6,7,11,4,2,9,1,1,1.32787845393521,.0784313725490196,.156862745098039,.470588235294118,.294117647058824
2462,2,58,55-64,1,1, ,2,3,4,2,1,12,0,0,0,0,0,0,0,0,12,1,1,-.279034045483024,0,0,0,1
2469,2,48,45-54,1,1, ,2,4,4,2,3,24,0,0,3,0,0,0,6,15,0,1,1,.215400569722587,0,.125,0,.875
2471,1,52,45-54,2,1, ,2,1,4,2,3,7,2,0,1,1,0,0,1,2,0,1,1,-.485048468485362,.285714285714286,.142857142857143,.142857142857143,.428571428571429
2474,2,59,55-64,3,1, ,2,2,4,3,1,2,2,0,0,0,0,0,0,0,0,1,1,-.691062891487699,1,0,0,0
2477,2,61,55-64,1,1, ,2,5,3,2,3,1,1,0,0,0,0,0,0,0,0,1,1,-.732265776088167,1,0,0,0
2478,2,62,55-64,4,1, ,1,5,2,3,1,7,0,0,0,0,0,0,0,3,4,1,1,-.485048468485362,0,0,0,1
2493,1,39,35-44,1,1, ,1,7,1,6,3,9,1,1,1,1,1,1,1,1,1,1,1,-.402642699284426,.222222222222222,.111111111111111,.333333333333333,.333333333333333
2499,1,43,35-44,4,1, ,1,3,1,3,3,3,0,1,0,0,2,0,0,0,0,1,1,-.649860006887232,.333333333333333,0,.666666666666667,0
2501,1,28,25-34,2,1, ,1,6,1,4,3,36,6,2,3,2,4,3,5,6,5,1,1,.709835184928198,.222222222222222,.0833333333333333,.25,.444444444444444
2504,2,58,55-64,4,1, ,2,4,1,4,3,7,2,0,0,0,0,0,0,5,0,1,1,-.485048468485362,.285714285714286,0,0,.714285714285714
2505,1,36,35-44,4,3, ,1,9,1,4,3,1,0,0,0,0,1,0,0,0,0,1,1,-.732265776088167,0,0,1,0
2511,1,42,35-44,1,3, ,1,6,1,6,3,21,0,1,0,0,0,0,0,20,0,1,1,.0917919159211846,.0476190476190476,0,0,.952380952380952
2518,1,52,45-54,4,1, ,2,1,3,3,1,4,2,0,0,0,0,0,0,2,0,1,1,-.608657122286764,.5,0,0,.5
2521,2,59,55-64,3,1, ,2,3,3,3,1,10,0,0,1,0,0,0,0,7,2,1,1,-.361439814683959,0,.1,0,.9
2524,1,39,35-44,3,1, ,2,1,2,3,1,11,1,0,0,0,0,0,0,10,0,1,1,-.320236930083491,.0909090909090909,0,0,.909090909090909
2525,2,24,18-24,2,1, ,1,2,4,2,2,13,5,0,0,0,8,0,0,0,0,1,1,-.237831160882556,.384615384615385,0,.615384615384615,0
2529,1,47,45-54,1,1, ,1,1,2,1,2,25,12,8,0,0,0,0,0,5,0,1,1,.256603454323055,.8,0,0,.2
2533,2,24,18-24,1,1, ,2,7,1,4,1,12,0,0,0,0,1,0,0,10,1,1,1,-.279034045483024,0,0,.0833333333333333,.916666666666667
2538,2,46,45-54,3,1, ,1,4,1,2,3,60,5,6,1,0,30,0,5,10,3,1,1,1.69870441533942,.183333333333333,.0166666666666667,.5,.3
2543,2,45,45-54,1,1, ,1,7,4,3,3,1,0,0,0,0,0,0,0,0,1,1,1,-.732265776088167,0,0,0,1
2544,1,63,55-64,2,1, ,2,5,2,4,2,13,0,1,1,0,0,0,1,10,0,1,1,-.237831160882556,.0769230769230769,.0769230769230769,0,.846153846153846
2547,1,63,55-64,3,1, ,1,5,1,4,3,2,0,0,0,0,2,0,0,0,0,1,1,-.691062891487699,0,0,1,0
2549,2,73,65-74,2,1, ,2,3,3,2,3,6,0,0,0,0,0,0,0,6,0,1,1,-.526251353085829,0,0,0,1
2552,2,45,45-54,2,1, ,2,3,4,2,3,55,0,5,30,0,0,0,0,20,0,1,1,1.49268999233708,.0909090909090909,.545454545454545,0,.363636363636364
2556,1,36,35-44,3,1, ,2,6,1,4,3,39,0,3,2,0,4,0,0,30,0,1,1,.833443838729601,.0769230769230769,.0512820512820513,.102564102564103,.769230769230769
2557,2,51,45-54,4,1, ,2,4,1,6,3,3,1,0,0,1,0,0,1,0,0,1,1,-.649860006887232,.333333333333333,0,.333333333333333,.333333333333333
2558,2,58,55-64,3,1, ,2,1,3,3,1,1,1,0,0,0,0,0,0,0,0,1,1,-.732265776088167,1,0,0,0
2561,2,60,55-64,1,1, ,2,6,3,4,3,2,0,0,0,0,0,0,0,2,0,1,1,-.691062891487699,0,0,0,1
2562,1,56,55-64,2,1, ,2,6,3,2,3,11,10,1,0,0,0,0,0,0,0,1,1,-.320236930083491,1,0,0,0
2571,1,36,35-44,2,1, ,1,6,1,6,3,10,0,0,0,0,0,0,0,10,0,1,1,-.361439814683959,0,0,0,1
2573,1,24,18-24,3,1, ,2,4,2,4,1,40,20,10,0,0,10,0,0,0,0,1,1,.874646723330069,.75,0,.25,0
2579,2,74,65-74,3,1, ,2,4,3,4,1,9,3,1,0,0,0,0,0,5,0,1,1,-.402642699284426,.444444444444444,0,0,.555555555555556
2584,1,55,55-64,1,1, ,2,4,1,4,1,49,5,10,2,0,0,32,0,0,0,1,1,1.24547268473428,.306122448979592,.0408163265306122,.653061224489796,0
2593,1,40,35-44,3,1, ,2,6,1,4,3,6,0,0,0,0,6,0,0,0,0,1,1,-.526251353085829,0,0,1,0
2605,2,24,18-24,3,1, ,2,4,1,5,2,9,0,0,0,0,1,0,0,6,2,1,1,-.402642699284426,0,0,.111111111111111,.888888888888889
2611,2,21,18-24,3,1, ,2,2,2,2,2,10,0,0,0,0,0,0,0,10,0,1,1,-.361439814683959,0,0,0,1
2624,1,35,35-44,1,3, ,2,6,1,6,1,3,0,1,1,0,0,0,0,1,0,1,1,-.649860006887232,.333333333333333,.333333333333333,0,.333333333333333
2641,2,63,55-64,1,1, ,2,8,1,2,3,9,3,6,0,0,0,0,0,0,0,1,1,-.402642699284426,1,0,0,0
2657,2,22,18-24,4,1, ,2,10,4,4,1,1,1,0,0,0,0,0,0,0,0,1,1,-.732265776088167,1,0,0,0
2658,2,47,45-54,3,1, ,1,5,2,4,3,4,2,0,0,0,2,0,0,0,0,1,1,-.608657122286764,.5,0,.5,0
2660,2,49,45-54,1,1, ,2,3,1,3,3,12,2,0,0,0,0,0,0,6,4,1,1,-.279034045483024,.166666666666667,0,0,.833333333333333
2661,2,59,55-64,3,2, ,2,4,2,3,3,20,0,0,0,0,0,0,0,20,0,1,1,.050589031320717,0,0,0,1
2665,2,23,18-24,4,2, ,1,1,4,3,1,18,5,0,0,0,2,0,1,5,5,1,1,-.0318167378802181,.277777777777778,0,.111111111111111,.611111111111111
2667,1,18,18-24,2,1, , ,2,4,2,1,21,0,7,2,1,2,0,4,4,1,1,1,.0917919159211846,.333333333333333,.0952380952380952,.142857142857143,.428571428571429
2671,1,43,35-44,1,1, ,1,3,4,3,1,52,2,2,2,0,6,6,2,32,0,1,1,1.36908133853568,.0769230769230769,.0384615384615385,.230769230769231,.653846153846154
2673,1,17,12-17,3,1, , ,4,2,3,1,5,0,0,0,0,0,0,0,5,0,1,1,-.567454237686297,0,0,0,1
2682,2,23,18-24,4,3, ,2,8,4,4,2,11,2,3,2,1,0,1,0,1,1,1,1,-.320236930083491,.454545454545455,.181818181818182,.181818181818182,.181818181818182
2696,1,51,45-54,1,1, ,1,4,1,3,3,28,0,0,0,0,15,5,0,3,5,1,1,.380212108124458,0,0,.714285714285714,.285714285714286
2698,1,20,18-24,2,1, , ,8,4,3,1,3,0,0,0,0,1,0,0,2,0,1,1,-.649860006887232,0,0,.333333333333333,.666666666666667
2709,2,36,35-44,4,1, ,1,7,2,3,3,10,1,1,1,1,2,1,1,1,1,1,1,-.361439814683959,.2,.1,.4,.3
2722,2,20,18-24,3,1, , ,6,2,3,2,4,0,0,0,0,0,0,1,3,0,1,1,-.608657122286764,0,0,0,1
2726,1,60,55-64,4,1, ,2,2,3,3,2,61,0,0,0,0,0,0,0,60,1,1,1,1.73990729993989,0,0,0,1
2732,2,50,45-54,4,1, ,2,8,1,6,1,16,0,3,0,0,0,0,0,12,1,1,1,-.114222507081153,.1875,0,0,.8125
2733,1,73,65-74,4,1, ,2,4,1,5,3,12,0,0,0,0,0,0,0,12,0,1,1,-.279034045483024,0,0,0,1
2736,2,58,55-64,3,1, ,2,8,4,4,3,11,0,0,3,0,0,0,1,4,3,1,1,-.320236930083491,0,.272727272727273,0,.727272727272727
2739,2,52,45-54,3,1, ,1,2,4,3,3,6,0,0,0,0,2,0,0,4,0,1,1,-.526251353085829,0,0,.333333333333333,.666666666666667
2741,2,23,18-24,2,1, ,2,1,2,3,1,14,0,2,1,0,0,0,0,10,1,1,1,-.196628276282088,.142857142857143,.0714285714285714,0,.785714285714286
2744,2,23,18-24,2,1, ,2,4,1,3,2,10,0,0,0,0,0,0,10,0,0,1,1,-.361439814683959,0,0,0,1
2745,2,49,45-54,3,1, ,2,5,4,3,3,6,0,0,0,0,2,0,0,4,0,1,1,-.526251353085829,0,0,.333333333333333,.666666666666667
2748,1,55,55-64,3,1, ,1,4,1,4,3,4,0,0,0,0,4,0,0,0,0,1,1,-.608657122286764,0,0,1,0
2761,2,65,65-74,4,1, ,2,7,3,2,3,3,1,2,0,0,0,0,0,0,0,1,1,-.649860006887232,1,0,0,0
2765,2,67,65-74,3,1, ,2,10,3,4,3,4,1,0,0,0,3,0,0,0,0,1,1,-.608657122286764,.25,0,.75,0
2768,2,20,18-24,3,1, , ,6,1,2,1,53,6,8,5,7,4,6,6,4,7,1,1,1.41028422313615,.264150943396226,.0943396226415094,.320754716981132,.320754716981132
2771,2,56,55-64,2,1, ,2,5,1,5,1,16,2,8,3,0,0,0,0,3,0,1,1,-.114222507081153,.625,.1875,0,.1875
2777,1,70,65-74,4,1, ,2,5,3,4,2,6,2,0,0,4,0,0,0,0,0,1,1,-.526251353085829,.333333333333333,0,.666666666666667,0
